path,class,class_id,source,severity,seed,split
train/ok/ok_0051.png,ok,0,synth,0.0,43,train
train/ok/ok_0052.png,ok,0,synth,0.0,43,train
train/ok/ok_0053.png,ok,0,synth,0.0,43,train
train/ok/ok_0054.png,ok,0,synth,0.0,43,train
train/ok/ok_0055.png,ok,0,synth,0.0,43,train
train/ok/ok_0056.png,ok,0,synth,0.0,43,train
train/ok/ok_0057.png,ok,0,synth,0.0,43,train
train/ok/ok_0058.png,ok,0,synth,0.0,43,train
train/ok/ok_0059.png,ok,0,synth,0.0,43,train
train/ok/ok_0060.png,ok,0,synth,0.0,43,train
train/ok/ok_0061.png,ok,0,synth,0.0,43,train
train/ok/ok_0062.png,ok,0,synth,0.0,43,train
train/ok/ok_0063.png,ok,0,synth,0.0,43,train
train/ok/ok_0064.png,ok,0,synth,0.0,43,train
train/ok/ok_0065.png,ok,0,synth,0.0,43,train
train/ok/ok_0066.png,ok,0,synth,0.0,43,train
train/ok/ok_0067.png,ok,0,synth,0.0,43,train
train/ok/ok_0068.png,ok,0,synth,0.0,43,train
train/ok/ok_0069.png,ok,0,synth,0.0,43,train
train/ok/ok_0070.png,ok,0,synth,0.0,43,train
train/ok/ok_0071.png,ok,0,synth,0.0,43,train
train/ok/ok_0072.png,ok,0,synth,0.0,43,train
train/ok/ok_0073.png,ok,0,synth,0.0,43,train
train/ok/ok_0074.png,ok,0,synth,0.0,43,train
train/ok/ok_0075.png,ok,0,synth,0.0,43,train
train/ok/ok_0076.png,ok,0,synth,0.0,43,train
train/ok/ok_0077.png,ok,0,synth,0.0,43,train
train/ok/ok_0078.png,ok,0,synth,0.0,43,train
train/ok/ok_0079.png,ok,0,synth,0.0,43,train
train/ok/ok_0080.png,ok,0,synth,0.0,43,train
train/ok/ok_0081.png,ok,0,synth,0.0,43,train
train/ok/ok_0082.png,ok,0,synth,0.0,43,train
train/ok/ok_0083.png,ok,0,synth,0.0,43,train
train/ok/ok_0084.png,ok,0,synth,0.0,43,train
train/ok/ok_0085.png,ok,0,synth,0.0,43,train
train/ok/ok_0086.png,ok,0,synth,0.0,43,train
train/ok/ok_0087.png,ok,0,synth,0.0,43,train
train/ok/ok_0088.png,ok,0,synth,0.0,43,train
train/ok/ok_0089.png,ok,0,synth,0.0,43,train
train/ok/ok_0090.png,ok,0,synth,0.0,43,train
train/ok/ok_0091.png,ok,0,synth,0.0,43,train
train/ok/ok_0092.png,ok,0,synth,0.0,43,train
train/ok/ok_0093.png,ok,0,synth,0.0,43,train
train/ok/ok_0094.png,ok,0,synth,0.0,43,train
train/ok/ok_0095.png,ok,0,synth,0.0,43,train
train/ok/ok_0096.png,ok,0,synth,0.0,43,train
train/ok/ok_0097.png,ok,0,synth,0.0,43,train
train/ok/ok_0098.png,ok,0,synth,0.0,43,train
train/ok/ok_0099.png,ok,0,synth,0.0,43,train
train/ok/ok_0100.png,ok,0,synth,0.0,43,train
train/ok/ok_0101.png,ok,0,synth,0.0,43,train
train/ok/ok_0102.png,ok,0,synth,0.0,43,train
train/ok/ok_0103.png,ok,0,synth,0.0,43,train
train/ok/ok_0104.png,ok,0,synth,0.0,43,train
train/ok/ok_0105.png,ok,0,synth,0.0,43,train
train/ok/ok_0106.png,ok,0,synth,0.0,43,train
train/ok/ok_0107.png,ok,0,synth,0.0,43,train
train/ok/ok_0108.png,ok,0,synth,0.0,43,train
train/ok/ok_0109.png,ok,0,synth,0.0,43,train
train/ok/ok_0110.png,ok,0,synth,0.0,43,train
train/ok/ok_0111.png,ok,0,synth,0.0,43,train
train/ok/ok_0112.png,ok,0,synth,0.0,43,train
train/ok/ok_0113.png,ok,0,synth,0.0,43,train
train/ok/ok_0114.png,ok,0,synth,0.0,43,train
train/ok/ok_0115.png,ok,0,synth,0.0,43,train
train/ok/ok_0116.png,ok,0,synth,0.0,43,train
train/ok/ok_0117.png,ok,0,synth,0.0,43,train
train/ok/ok_0118.png,ok,0,synth,0.0,43,train
train/ok/ok_0119.png,ok,0,synth,0.0,43,train
train/ok/ok_0120.png,ok,0,synth,0.0,43,train
train/ok/ok_0121.png,ok,0,synth,0.0,43,train
train/ok/ok_0122.png,ok,0,synth,0.0,43,train
train/ok/ok_0123.png,ok,0,synth,0.0,43,train
train/ok/ok_0124.png,ok,0,synth,0.0,43,train
train/ok/ok_0125.png,ok,0,synth,0.0,43,train
train/ok/ok_0126.png,ok,0,synth,0.0,43,train
train/ok/ok_0127.png,ok,0,synth,0.0,43,train
train/ok/ok_0128.png,ok,0,synth,0.0,43,train
train/ok/ok_0129.png,ok,0,synth,0.0,43,train
train/ok/ok_0130.png,ok,0,synth,0.0,43,train
train/ok/ok_0131.png,ok,0,synth,0.0,43,train
train/ok/ok_0132.png,ok,0,synth,0.0,43,train
train/ok/ok_0133.png,ok,0,synth,0.0,43,train
train/ok/ok_0134.png,ok,0,synth,0.0,43,train
train/ok/ok_0135.png,ok,0,synth,0.0,43,train
train/ok/ok_0136.png,ok,0,synth,0.0,43,train
train/ok/ok_0137.png,ok,0,synth,0.0,43,train
train/ok/ok_0138.png,ok,0,synth,0.0,43,train
train/ok/ok_0139.png,ok,0,synth,0.0,43,train
train/ok/ok_0140.png,ok,0,synth,0.0,43,train
train/ok/ok_0141.png,ok,0,synth,0.0,43,train
train/ok/ok_0142.png,ok,0,synth,0.0,43,train
train/ok/ok_0143.png,ok,0,synth,0.0,43,train
train/ok/ok_0144.png,ok,0,synth,0.0,43,train
train/ok/ok_0145.png,ok,0,synth,0.0,43,train
train/ok/ok_0146.png,ok,0,synth,0.0,43,train
train/ok/ok_0147.png,ok,0,synth,0.0,43,train
train/ok/ok_0148.png,ok,0,synth,0.0,43,train
train/ok/ok_0149.png,ok,0,synth,0.0,43,train
train/ok/ok_0150.png,ok,0,synth,0.0,43,train
train/ok/ok_0151.png,ok,0,synth,0.0,43,train
train/ok/ok_0152.png,ok,0,synth,0.0,43,train
train/ok/ok_0153.png,ok,0,synth,0.0,43,train
train/ok/ok_0154.png,ok,0,synth,0.0,43,train
train/ok/ok_0155.png,ok,0,synth,0.0,43,train
train/ok/ok_0156.png,ok,0,synth,0.0,43,train
train/ok/ok_0157.png,ok,0,synth,0.0,43,train
train/ok/ok_0158.png,ok,0,synth,0.0,43,train
train/ok/ok_0159.png,ok,0,synth,0.0,43,train
train/ok/ok_0160.png,ok,0,synth,0.0,43,train
train/ok/ok_0161.png,ok,0,synth,0.0,43,train
train/ok/ok_0162.png,ok,0,synth,0.0,43,train
train/ok/ok_0163.png,ok,0,synth,0.0,43,train
train/ok/ok_0164.png,ok,0,synth,0.0,43,train
train/ok/ok_0165.png,ok,0,synth,0.0,43,train
train/ok/ok_0166.png,ok,0,synth,0.0,43,train
train/ok/ok_0167.png,ok,0,synth,0.0,43,train
train/ok/ok_0168.png,ok,0,synth,0.0,43,train
train/ok/ok_0169.png,ok,0,synth,0.0,43,train
train/ok/ok_0170.png,ok,0,synth,0.0,43,train
train/ok/ok_0171.png,ok,0,synth,0.0,43,train
train/ok/ok_0172.png,ok,0,synth,0.0,43,train
train/ok/ok_0173.png,ok,0,synth,0.0,43,train
train/ok/ok_0174.png,ok,0,synth,0.0,43,train
train/ok/ok_0175.png,ok,0,synth,0.0,43,train
train/ok/ok_0176.png,ok,0,synth,0.0,43,train
train/ok/ok_0177.png,ok,0,synth,0.0,43,train
train/ok/ok_0178.png,ok,0,synth,0.0,43,train
train/ok/ok_0179.png,ok,0,synth,0.0,43,train
train/ok/ok_0180.png,ok,0,synth,0.0,43,train
train/ok/ok_0181.png,ok,0,synth,0.0,43,train
train/ok/ok_0182.png,ok,0,synth,0.0,43,train
train/ok/ok_0183.png,ok,0,synth,0.0,43,train
train/ok/ok_0184.png,ok,0,synth,0.0,43,train
train/ok/ok_0185.png,ok,0,synth,0.0,43,train
train/ok/ok_0186.png,ok,0,synth,0.0,43,train
train/ok/ok_0187.png,ok,0,synth,0.0,43,train
train/ok/ok_0188.png,ok,0,synth,0.0,43,train
train/ok/ok_0189.png,ok,0,synth,0.0,43,train
train/ok/ok_0190.png,ok,0,synth,0.0,43,train
train/ok/ok_0191.png,ok,0,synth,0.0,43,train
train/ok/ok_0192.png,ok,0,synth,0.0,43,train
train/ok/ok_0193.png,ok,0,synth,0.0,43,train
train/ok/ok_0194.png,ok,0,synth,0.0,43,train
train/ok/ok_0195.png,ok,0,synth,0.0,43,train
train/ok/ok_0196.png,ok,0,synth,0.0,43,train
train/ok/ok_0197.png,ok,0,synth,0.0,43,train
train/ok/ok_0198.png,ok,0,synth,0.0,43,train
train/ok/ok_0199.png,ok,0,synth,0.0,43,train
train/ok/ok_0200.png,ok,0,synth,0.0,43,train
train/ok/ok_0201.png,ok,0,synth,0.0,43,train
train/ok/ok_0202.png,ok,0,synth,0.0,43,train
train/ok/ok_0203.png,ok,0,synth,0.0,43,train
train/ok/ok_0204.png,ok,0,synth,0.0,43,train
train/ok/ok_0205.png,ok,0,synth,0.0,43,train
train/ok/ok_0206.png,ok,0,synth,0.0,43,train
train/ok/ok_0207.png,ok,0,synth,0.0,43,train
train/ok/ok_0208.png,ok,0,synth,0.0,43,train
train/ok/ok_0209.png,ok,0,synth,0.0,43,train
train/ok/ok_0210.png,ok,0,synth,0.0,43,train
train/ok/ok_0211.png,ok,0,synth,0.0,43,train
train/ok/ok_0212.png,ok,0,synth,0.0,43,train
train/ok/ok_0213.png,ok,0,synth,0.0,43,train
train/ok/ok_0214.png,ok,0,synth,0.0,43,train
train/ok/ok_0215.png,ok,0,synth,0.0,43,train
train/ok/ok_0216.png,ok,0,synth,0.0,43,train
train/ok/ok_0217.png,ok,0,synth,0.0,43,train
train/ok/ok_0218.png,ok,0,synth,0.0,43,train
train/ok/ok_0219.png,ok,0,synth,0.0,43,train
train/ok/ok_0220.png,ok,0,synth,0.0,43,train
train/ok/ok_0221.png,ok,0,synth,0.0,43,train
train/ok/ok_0222.png,ok,0,synth,0.0,43,train
train/ok/ok_0223.png,ok,0,synth,0.0,43,train
train/ok/ok_0224.png,ok,0,synth,0.0,43,train
train/ok/ok_0225.png,ok,0,synth,0.0,43,train
train/ok/ok_0226.png,ok,0,synth,0.0,43,train
train/ok/ok_0227.png,ok,0,synth,0.0,43,train
train/ok/ok_0228.png,ok,0,synth,0.0,43,train
train/ok/ok_0229.png,ok,0,synth,0.0,43,train
train/ok/ok_0230.png,ok,0,synth,0.0,43,train
train/ok/ok_0231.png,ok,0,synth,0.0,43,train
train/ok/ok_0232.png,ok,0,synth,0.0,43,train
train/ok/ok_0233.png,ok,0,synth,0.0,43,train
train/ok/ok_0234.png,ok,0,synth,0.0,43,train
train/ok/ok_0235.png,ok,0,synth,0.0,43,train
train/ok/ok_0236.png,ok,0,synth,0.0,43,train
train/ok/ok_0237.png,ok,0,synth,0.0,43,train
train/ok/ok_0238.png,ok,0,synth,0.0,43,train
train/ok/ok_0239.png,ok,0,synth,0.0,43,train
train/ok/ok_0240.png,ok,0,synth,0.0,43,train
train/ok/ok_0241.png,ok,0,synth,0.0,43,train
train/ok/ok_0242.png,ok,0,synth,0.0,43,train
train/ok/ok_0243.png,ok,0,synth,0.0,43,train
train/ok/ok_0244.png,ok,0,synth,0.0,43,train
train/ok/ok_0245.png,ok,0,synth,0.0,43,train
train/ok/ok_0246.png,ok,0,synth,0.0,43,train
train/ok/ok_0247.png,ok,0,synth,0.0,43,train
train/ok/ok_0248.png,ok,0,synth,0.0,43,train
train/ok/ok_0249.png,ok,0,synth,0.0,43,train
train/ok/ok_0250.png,ok,0,synth,0.0,43,train
train/ok/ok_0251.png,ok,0,synth,0.0,43,train
train/ok/ok_0252.png,ok,0,synth,0.0,43,train
train/ok/ok_0253.png,ok,0,synth,0.0,43,train
train/ok/ok_0254.png,ok,0,synth,0.0,43,train
train/ok/ok_0255.png,ok,0,synth,0.0,43,train
train/ok/ok_0256.png,ok,0,synth,0.0,43,train
train/ok/ok_0257.png,ok,0,synth,0.0,43,train
train/ok/ok_0258.png,ok,0,synth,0.0,43,train
train/ok/ok_0259.png,ok,0,synth,0.0,43,train
train/ok/ok_0260.png,ok,0,synth,0.0,43,train
train/ok/ok_0261.png,ok,0,synth,0.0,43,train
train/ok/ok_0262.png,ok,0,synth,0.0,43,train
train/ok/ok_0263.png,ok,0,synth,0.0,43,train
train/ok/ok_0264.png,ok,0,synth,0.0,43,train
train/ok/ok_0265.png,ok,0,synth,0.0,43,train
train/ok/ok_0266.png,ok,0,synth,0.0,43,train
train/ok/ok_0267.png,ok,0,synth,0.0,43,train
train/ok/ok_0268.png,ok,0,synth,0.0,43,train
train/ok/ok_0269.png,ok,0,synth,0.0,43,train
train/ok/ok_0270.png,ok,0,synth,0.0,43,train
train/ok/ok_0271.png,ok,0,synth,0.0,43,train
train/ok/ok_0272.png,ok,0,synth,0.0,43,train
train/ok/ok_0273.png,ok,0,synth,0.0,43,train
train/ok/ok_0274.png,ok,0,synth,0.0,43,train
train/ok/ok_0275.png,ok,0,synth,0.0,43,train
train/ok/ok_0276.png,ok,0,synth,0.0,43,train
train/ok/ok_0277.png,ok,0,synth,0.0,43,train
train/ok/ok_0278.png,ok,0,synth,0.0,43,train
train/ok/ok_0279.png,ok,0,synth,0.0,43,train
train/ok/ok_0280.png,ok,0,synth,0.0,43,train
train/ok/ok_0281.png,ok,0,synth,0.0,43,train
train/ok/ok_0282.png,ok,0,synth,0.0,43,train
train/ok/ok_0283.png,ok,0,synth,0.0,43,train
train/ok/ok_0284.png,ok,0,synth,0.0,43,train
train/ok/ok_0285.png,ok,0,synth,0.0,43,train
train/ok/ok_0286.png,ok,0,synth,0.0,43,train
train/ok/ok_0287.png,ok,0,synth,0.0,43,train
train/ok/ok_0288.png,ok,0,synth,0.0,43,train
train/ok/ok_0289.png,ok,0,synth,0.0,43,train
train/ok/ok_0290.png,ok,0,synth,0.0,43,train
train/ok/ok_0291.png,ok,0,synth,0.0,43,train
train/ok/ok_0292.png,ok,0,synth,0.0,43,train
train/ok/ok_0293.png,ok,0,synth,0.0,43,train
train/ok/ok_0294.png,ok,0,synth,0.0,43,train
train/ok/ok_0295.png,ok,0,synth,0.0,43,train
train/ok/ok_0296.png,ok,0,synth,0.0,43,train
train/ok/ok_0297.png,ok,0,synth,0.0,43,train
train/ok/ok_0298.png,ok,0,synth,0.0,43,train
train/ok/ok_0299.png,ok,0,synth,0.0,43,train
train/ok/ok_0300.png,ok,0,synth,0.0,43,train
train/ok/ok_0301.png,ok,0,synth,0.0,43,train
train/ok/ok_0302.png,ok,0,synth,0.0,43,train
train/ok/ok_0303.png,ok,0,synth,0.0,43,train
train/ok/ok_0304.png,ok,0,synth,0.0,43,train
train/ok/ok_0305.png,ok,0,synth,0.0,43,train
train/ok/ok_0306.png,ok,0,synth,0.0,43,train
train/ok/ok_0307.png,ok,0,synth,0.0,43,train
train/ok/ok_0308.png,ok,0,synth,0.0,43,train
train/ok/ok_0309.png,ok,0,synth,0.0,43,train
train/ok/ok_0310.png,ok,0,synth,0.0,43,train
train/ok/ok_0311.png,ok,0,synth,0.0,43,train
train/ok/ok_0312.png,ok,0,synth,0.0,43,train
train/ok/ok_0313.png,ok,0,synth,0.0,43,train
train/ok/ok_0314.png,ok,0,synth,0.0,43,train
train/ok/ok_0315.png,ok,0,synth,0.0,43,train
train/ok/ok_0316.png,ok,0,synth,0.0,43,train
train/ok/ok_0317.png,ok,0,synth,0.0,43,train
train/ok/ok_0318.png,ok,0,synth,0.0,43,train
train/ok/ok_0319.png,ok,0,synth,0.0,43,train
train/ok/ok_0320.png,ok,0,synth,0.0,43,train
train/ok/ok_0321.png,ok,0,synth,0.0,43,train
train/ok/ok_0322.png,ok,0,synth,0.0,43,train
train/ok/ok_0323.png,ok,0,synth,0.0,43,train
train/ok/ok_0324.png,ok,0,synth,0.0,43,train
train/ok/ok_0325.png,ok,0,synth,0.0,43,train
train/ok/ok_0326.png,ok,0,synth,0.0,43,train
train/ok/ok_0327.png,ok,0,synth,0.0,43,train
train/ok/ok_0328.png,ok,0,synth,0.0,43,train
train/ok/ok_0329.png,ok,0,synth,0.0,43,train
train/ok/ok_0330.png,ok,0,synth,0.0,43,train
train/ok/ok_0331.png,ok,0,synth,0.0,43,train
train/ok/ok_0332.png,ok,0,synth,0.0,43,train
train/ok/ok_0333.png,ok,0,synth,0.0,43,train
train/ok/ok_0334.png,ok,0,synth,0.0,43,train
train/ok/ok_0335.png,ok,0,synth,0.0,43,train
train/ok/ok_0336.png,ok,0,synth,0.0,43,train
train/ok/ok_0337.png,ok,0,synth,0.0,43,train
train/ok/ok_0338.png,ok,0,synth,0.0,43,train
train/ok/ok_0339.png,ok,0,synth,0.0,43,train
train/ok/ok_0340.png,ok,0,synth,0.0,43,train
train/ok/ok_0341.png,ok,0,synth,0.0,43,train
train/ok/ok_0342.png,ok,0,synth,0.0,43,train
train/ok/ok_0343.png,ok,0,synth,0.0,43,train
train/ok/ok_0344.png,ok,0,synth,0.0,43,train
train/ok/ok_0345.png,ok,0,synth,0.0,43,train
train/ok/ok_0346.png,ok,0,synth,0.0,43,train
train/ok/ok_0347.png,ok,0,synth,0.0,43,train
train/ok/ok_0348.png,ok,0,synth,0.0,43,train
train/ok/ok_0349.png,ok,0,synth,0.0,43,train
train/hole/hole_0000.png,hole,1,synth,0.25,43,train
train/hole/hole_0001.png,hole,1,synth,0.4,43,train
train/hole/hole_0002.png,hole,1,synth,0.55,43,train
train/hole/hole_0003.png,hole,1,synth,0.7,43,train
train/hole/hole_0004.png,hole,1,synth,0.85,43,train
train/hole/hole_0005.png,hole,1,synth,1.0,43,train
train/hole/hole_0006.png,hole,1,synth,0.25,43,train
train/hole/hole_0007.png,hole,1,synth,0.4,43,train
train/hole/hole_0008.png,hole,1,synth,0.55,43,train
train/hole/hole_0009.png,hole,1,synth,0.7,43,train
train/hole/hole_0010.png,hole,1,synth,0.85,43,train
train/hole/hole_0011.png,hole,1,synth,1.0,43,train
train/hole/hole_0012.png,hole,1,synth,0.25,43,train
train/hole/hole_0013.png,hole,1,synth,0.4,43,train
train/hole/hole_0014.png,hole,1,synth,0.55,43,train
train/hole/hole_0015.png,hole,1,synth,0.7,43,train
train/hole/hole_0016.png,hole,1,synth,0.85,43,train
train/hole/hole_0017.png,hole,1,synth,1.0,43,train
train/hole/hole_0018.png,hole,1,synth,0.25,43,train
train/hole/hole_0019.png,hole,1,synth,0.4,43,train
train/hole/hole_0020.png,hole,1,synth,0.55,43,train
train/hole/hole_0021.png,hole,1,synth,0.7,43,train
train/hole/hole_0022.png,hole,1,synth,0.85,43,train
train/hole/hole_0023.png,hole,1,synth,1.0,43,train
train/hole/hole_0024.png,hole,1,synth,0.25,43,train
train/hole/hole_0025.png,hole,1,synth,0.4,43,train
train/hole/hole_0026.png,hole,1,synth,0.55,43,train
train/hole/hole_0027.png,hole,1,synth,0.7,43,train
train/hole/hole_0028.png,hole,1,synth,0.85,43,train
train/hole/hole_0029.png,hole,1,synth,1.0,43,train
train/hole/hole_0030.png,hole,1,synth,0.25,43,train
train/hole/hole_0031.png,hole,1,synth,0.4,43,train
train/hole/hole_0032.png,hole,1,synth,0.55,43,train
train/hole/hole_0033.png,hole,1,synth,0.7,43,train
train/hole/hole_0034.png,hole,1,synth,0.85,43,train
train/hole/hole_0035.png,hole,1,synth,1.0,43,train
train/hole/hole_0036.png,hole,1,synth,0.25,43,train
train/hole/hole_0037.png,hole,1,synth,0.4,43,train
train/hole/hole_0038.png,hole,1,synth,0.55,43,train
train/hole/hole_0039.png,hole,1,synth,0.7,43,train
train/hole/hole_0040.png,hole,1,synth,0.85,43,train
train/hole/hole_0041.png,hole,1,synth,1.0,43,train
train/hole/hole_0042.png,hole,1,synth,0.25,43,train
train/hole/hole_0043.png,hole,1,synth,0.4,43,train
train/hole/hole_0044.png,hole,1,synth,0.55,43,train
train/hole/hole_0045.png,hole,1,synth,0.7,43,train
train/hole/hole_0046.png,hole,1,synth,0.85,43,train
train/hole/hole_0047.png,hole,1,synth,1.0,43,train
train/hole/hole_0048.png,hole,1,synth,0.25,43,train
train/hole/hole_0049.png,hole,1,synth,0.4,43,train
train/hole/hole_0050.png,hole,1,synth,0.55,43,train
train/hole/hole_0051.png,hole,1,synth,0.7,43,train
train/hole/hole_0052.png,hole,1,synth,0.85,43,train
train/hole/hole_0053.png,hole,1,synth,1.0,43,train
train/hole/hole_0054.png,hole,1,synth,0.25,43,train
train/hole/hole_0055.png,hole,1,synth,0.4,43,train
train/hole/hole_0056.png,hole,1,synth,0.55,43,train
train/hole/hole_0057.png,hole,1,synth,0.7,43,train
train/hole/hole_0058.png,hole,1,synth,0.85,43,train
train/hole/hole_0059.png,hole,1,synth,1.0,43,train
train/hole/hole_0060.png,hole,1,synth,0.25,43,train
train/hole/hole_0061.png,hole,1,synth,0.4,43,train
train/hole/hole_0062.png,hole,1,synth,0.55,43,train
train/hole/hole_0063.png,hole,1,synth,0.7,43,train
train/hole/hole_0064.png,hole,1,synth,0.85,43,train
train/hole/hole_0065.png,hole,1,synth,1.0,43,train
train/hole/hole_0066.png,hole,1,synth,0.25,43,train
train/hole/hole_0067.png,hole,1,synth,0.4,43,train
train/hole/hole_0068.png,hole,1,synth,0.55,43,train
train/hole/hole_0069.png,hole,1,synth,0.7,43,train
train/hole/hole_0070.png,hole,1,synth,0.85,43,train
train/hole/hole_0071.png,hole,1,synth,1.0,43,train
train/hole/hole_0072.png,hole,1,synth,0.25,43,train
train/hole/hole_0073.png,hole,1,synth,0.4,43,train
train/hole/hole_0074.png,hole,1,synth,0.55,43,train
train/hole/hole_0075.png,hole,1,synth,0.7,43,train
train/hole/hole_0076.png,hole,1,synth,0.85,43,train
train/hole/hole_0077.png,hole,1,synth,1.0,43,train
train/hole/hole_0078.png,hole,1,synth,0.25,43,train
train/hole/hole_0079.png,hole,1,synth,0.4,43,train
train/hole/hole_0080.png,hole,1,synth,0.55,43,train
train/hole/hole_0081.png,hole,1,synth,0.7,43,train
train/hole/hole_0082.png,hole,1,synth,0.85,43,train
train/hole/hole_0083.png,hole,1,synth,1.0,43,train
train/hole/hole_0084.png,hole,1,synth,0.25,43,train
train/hole/hole_0085.png,hole,1,synth,0.4,43,train
train/hole/hole_0086.png,hole,1,synth,0.55,43,train
train/hole/hole_0087.png,hole,1,synth,0.7,43,train
train/hole/hole_0088.png,hole,1,synth,0.85,43,train
train/hole/hole_0089.png,hole,1,synth,1.0,43,train
train/hole/hole_0090.png,hole,1,synth,0.25,43,train
train/hole/hole_0091.png,hole,1,synth,0.4,43,train
train/hole/hole_0092.png,hole,1,synth,0.55,43,train
train/hole/hole_0093.png,hole,1,synth,0.7,43,train
train/hole/hole_0094.png,hole,1,synth,0.85,43,train
train/hole/hole_0095.png,hole,1,synth,1.0,43,train
train/hole/hole_0096.png,hole,1,synth,0.25,43,train
train/hole/hole_0097.png,hole,1,synth,0.4,43,train
train/hole/hole_0098.png,hole,1,synth,0.55,43,train
train/hole/hole_0099.png,hole,1,synth,0.7,43,train
train/hole/hole_0100.png,hole,1,synth,0.85,43,train
train/hole/hole_0101.png,hole,1,synth,1.0,43,train
train/hole/hole_0102.png,hole,1,synth,0.25,43,train
train/hole/hole_0103.png,hole,1,synth,0.4,43,train
train/hole/hole_0104.png,hole,1,synth,0.55,43,train
train/hole/hole_0105.png,hole,1,synth,0.7,43,train
train/hole/hole_0106.png,hole,1,synth,0.85,43,train
train/hole/hole_0107.png,hole,1,synth,1.0,43,train
train/hole/hole_0108.png,hole,1,synth,0.25,43,train
train/hole/hole_0109.png,hole,1,synth,0.4,43,train
train/hole/hole_0110.png,hole,1,synth,0.55,43,train
train/hole/hole_0111.png,hole,1,synth,0.7,43,train
train/hole/hole_0112.png,hole,1,synth,0.85,43,train
train/hole/hole_0113.png,hole,1,synth,1.0,43,train
train/hole/hole_0114.png,hole,1,synth,0.25,43,train
train/hole/hole_0115.png,hole,1,synth,0.4,43,train
train/hole/hole_0116.png,hole,1,synth,0.55,43,train
train/hole/hole_0117.png,hole,1,synth,0.7,43,train
train/hole/hole_0118.png,hole,1,synth,0.85,43,train
train/hole/hole_0119.png,hole,1,synth,1.0,43,train
train/hole/hole_0120.png,hole,1,synth,0.25,43,train
train/hole/hole_0121.png,hole,1,synth,0.4,43,train
train/hole/hole_0122.png,hole,1,synth,0.55,43,train
train/hole/hole_0123.png,hole,1,synth,0.7,43,train
train/hole/hole_0124.png,hole,1,synth,0.85,43,train
train/hole/hole_0125.png,hole,1,synth,1.0,43,train
train/hole/hole_0126.png,hole,1,synth,0.25,43,train
train/hole/hole_0127.png,hole,1,synth,0.4,43,train
train/hole/hole_0128.png,hole,1,synth,0.55,43,train
train/hole/hole_0129.png,hole,1,synth,0.7,43,train
train/hole/hole_0130.png,hole,1,synth,0.85,43,train
